ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
8359,9,0,1,1,0,0,0,35,0,1,1,0,0,0,4,36,0,1,1,0,0,0,4,3,0,2,0,0,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,3,1,2,?
8361,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,3,1,9,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8362,7,0,0,1,0,0,0,24,0,0,1,0,0,0,4,21,0,0,1,0,0,0,1,3,0,2,7,0,2,0,0,0,0,0,0,0,2,8,60,3,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,?
8363,6,0,1,0,0,0,0,25,0,1,0,0,0,0,2,35,0,0,0,0,0,0,1,5,10,2,7,0,3,0,0,0,0,1,1,1,2,11,0,3,0,0,0,0,1,1,2,21,1,1,1,99,2,4,6,1,1,?
8366,3,0,0,0,0,1,0,31,0,0,0,0,1,0,1,30,0,0,0,0,1,0,1,3,4,1,13,15,2,0,0,0,0,0,0,1,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8367,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,5,11,1,2,0,3,0,0,0,0,0,0,6,1,0,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
8368,6,0,1,0,0,0,0,27,0,1,0,0,0,0,4,32,0,1,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,99,99,3,1,2,?
8370,4,1,0,0,0,0,0,32,1,0,0,0,0,0,2,37,1,0,0,0,0,0,1,3,0,1,4,14,3,0,0,0,0,0,0,0,1,4,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8372,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,13,0,2,0,0,0,0,0,0,0,2,11,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8373,3,0,1,0,0,0,0,31,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,5,1,3,40,3,0,0,0,0,0,0,4,1,10,50,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
8374,2,0,1,0,0,0,0,28,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,3,0,2,11,3,2,0,0,0,0,0,0,1,2,2,55,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8375,6,0,1,0,0,0,1,31,0,0,0,0,0,1,2,30,0,1,0,0,0,0,1,4,1,1,10,4,3,0,0,0,0,0,0,1,1,8,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8376,2,0,0,0,0,1,0,35,0,0,0,0,1,0,4,33,0,1,0,0,0,0,1,3,4,1,2,0,3,0,0,0,0,0,0,0,1,2,44,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
8377,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,4,0,1,2,15,2,0,0,0,0,0,0,0,1,1,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8379,7,0,0,0,0,0,1,42,0,0,0,0,0,1,4,23,0,0,0,0,0,1,1,5,6,2,3,0,3,0,1,1,0,0,0,2,2,4,60,3,0,1,1,0,0,0,2,21,1,1,1,1,2,4,20,1,1,?
8382,9,0,0,1,0,0,0,21,0,0,1,0,0,0,2,31,0,0,1,0,0,0,4,3,2,2,10,15,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,4,1,2,?
8383,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,1,1,11,0,2,0,0,0,0,0,0,1,1,11,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8385,7,0,1,0,0,0,0,36,0,1,0,0,0,0,4,31,0,0,0,0,1,0,1,5,2,2,2,21,3,0,0,0,0,0,0,2,2,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8386,10,0,1,0,0,0,0,27,0,1,0,0,0,0,1,29,0,1,0,0,0,0,1,4,19,1,1,27,2,0,0,0,0,0,0,3,2,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8388,8,0,1,1,0,0,0,31,0,1,1,0,0,0,1,46,0,1,0,0,0,0,1,3,2,2,3,40,1,0,0,0,0,0,0,4,2,1,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8389,6,0,0,1,0,0,0,26,0,1,1,0,0,0,4,28,0,0,1,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
8390,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,5,3,1,2,0,3,0,0,0,0,0,0,1,1,2,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,6,1,1,?
8391,7,0,0,0,0,0,1,39,0,0,0,0,0,1,1,37,0,0,0,0,0,1,1,3,3,2,9,50,1,0,0,0,0,0,0,3,2,0,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,?
8393,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,3,1,12,0,2,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8394,6,0,0,0,0,0,0,39,1,0,0,0,1,0,4,42,1,0,0,0,0,0,4,4,1,2,4,0,3,1,0,0,0,1,0,1,1,4,0,3,1,0,0,0,1,0,2,21,1,1,1,99,2,4,10,1,1,?
8395,9,0,1,0,0,0,0,36,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,0,2,11,0,2,0,0,0,0,0,0,4,2,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8397,9,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,1,2,0,1,0,0,0,0,0,0,3,1,6,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8398,8,0,0,0,0,0,0,29,0,0,1,0,0,0,4,29,0,1,1,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,1,21,1,1,1,99,99,99,6,2,1,?
8399,9,0,0,1,0,0,0,39,0,0,1,0,0,0,4,38,0,0,1,0,0,0,4,3,4,2,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,99,2,99,6,1,2,?
8400,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8402,1,0,1,0,0,0,0,33,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,0,2,12,40,3,0,0,0,0,0,0,0,2,14,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8403,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8408,6,0,1,0,0,0,0,30,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,0,1,0,40,3,0,0,1,0,0,1,0,1,1,43,1,0,0,1,0,0,1,2,21,1,0,1,99,2,4,6,1,1,?
8409,8,1,0,0,0,0,0,44,1,0,0,0,0,0,3,28,1,0,0,0,0,0,1,2,5,2,1,18,3,0,0,0,0,0,0,3,2,4,30,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
8410,2,0,1,0,0,0,0,30,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,2,0,2,12,30,3,0,0,0,0,0,0,1,2,13,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8411,10,0,0,1,0,0,0,19,0,0,1,0,0,0,4,28,0,0,1,0,0,0,4,4,0,2,9,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,0,1,1,99,99,7,1,2,?
8412,4,0,1,1,0,0,0,33,0,1,1,0,0,0,2,30,0,1,1,0,0,0,1,4,5,1,8,15,3,0,0,0,0,0,0,3,1,0,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8413,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,0,1,7,0,3,0,0,0,0,0,0,2,1,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8414,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,13,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8415,3,1,0,0,0,0,0,25,1,0,0,0,0,0,2,33,1,0,0,0,0,0,1,6,5,2,0,15,3,0,0,0,0,0,0,10,2,0,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8417,9,1,1,0,0,0,0,20,1,0,1,0,0,0,1,33,0,1,0,0,0,0,4,4,3,2,4,30,3,0,0,0,0,0,0,3,2,10,0,3,0,0,0,0,0,0,2,31,1,1,1,1,2,4,5,1,2,?
8418,6,0,1,0,0,0,0,35,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,12,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8419,2,0,1,0,0,0,0,32,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,1,1,12,0,3,0,0,0,0,0,0,3,1,7,65,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8420,1,0,1,0,0,0,0,23,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,3,1,7,0,3,0,0,0,0,0,0,2,1,8,44,1,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,?
8421,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,0,0,3,0,0,0,0,0,0,5,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,2,1,?
8423,5,0,1,0,0,0,0,21,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,0,0,0,0,0,2,2,50,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,?
8426,4,0,1,0,0,0,0,29,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,0,2,10,10,3,0,0,0,0,0,0,3,2,1,50,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,?
8427,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,37,0,0,1,0,0,0,4,3,3,2,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,99,99,6,1,3,?
8428,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,1,2,2,8,0,2,0,0,0,0,0,0,2,2,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
8429,5,0,1,0,0,0,0,42,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,7,1,2,0,2,0,0,0,0,0,0,4,1,1,42,2,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,?
8430,10,0,0,0,0,0,1,33,0,0,0,0,0,1,4,35,0,0,0,0,0,1,4,3,3,2,0,0,3,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,21,1,0,1,99,99,99,8,1,1,?
8431,1,0,1,0,0,0,0,37,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,4,5,1,4,21,2,0,0,0,0,0,0,5,1,0,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8432,7,0,0,1,0,0,1,21,0,0,1,0,0,0,1,22,0,0,1,0,0,0,2,2,0,2,1,11,1,0,0,1,0,1,0,0,2,7,40,1,0,0,1,0,1,0,2,21,1,1,1,1,2,99,4,1,1,?
8433,3,0,1,1,0,0,0,32,0,1,1,0,0,0,4,33,0,1,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,2,1,8,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8434,3,0,1,0,0,0,0,35,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,4,1,1,0,2,0,0,0,0,0,0,3,1,9,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8435,10,0,0,1,0,0,0,18,0,0,1,0,0,0,4,17,0,0,1,0,0,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,21,1,0,1,1,99,99,3,1,1,?
8436,5,0,1,0,0,0,0,37,0,1,0,0,0,0,1,47,0,1,0,0,0,0,1,3,1,2,0,100,1,0,0,0,0,0,0,1,2,6,50,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8438,4,0,1,0,0,0,0,31,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,4,1,3,45,3,0,0,0,0,0,0,3,1,3,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
8439,7,0,1,1,0,0,0,24,0,1,1,0,0,0,4,25,0,1,0,0,0,0,1,3,10,2,6,0,3,0,0,0,0,0,0,3,2,8,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
8441,8,0,0,1,0,0,0,35,0,0,1,0,0,0,1,32,0,0,1,0,0,0,1,3,4,2,6,40,1,0,0,0,0,0,0,29,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,99,99,99,4,1,1,?
8444,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,0,2,3,0,2,0,0,0,0,0,1,0,2,2,45,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,?
8447,7,0,1,0,0,0,0,19,0,1,0,0,0,0,4,26,0,1,0,0,0,0,4,2,0,2,1,0,3,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,3,1,2,?
8450,1,0,1,0,0,0,1,35,0,1,0,0,0,0,4,35,0,0,0,0,0,1,1,3,1,2,11,0,2,0,0,0,0,0,0,1,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8454,2,0,0,1,0,0,0,34,0,0,1,0,0,0,4,34,0,0,1,0,0,0,1,4,0,1,2,0,2,0,0,0,0,0,0,2,1,3,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8455,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,3,1,2,0,2,0,0,0,0,0,0,6,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8456,9,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,3,7,1,8,0,3,0,0,0,0,0,0,5,1,8,0,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,6,1,1,?
8457,2,0,1,1,0,0,0,34,0,1,0,0,0,0,2,31,0,1,1,0,0,0,1,4,3,1,2,0,3,0,0,0,0,0,0,3,1,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,?
8461,5,0,0,1,0,0,0,28,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,3,3,2,6,40,1,0,0,0,0,0,0,3,2,2,44,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
8462,4,0,1,0,0,0,0,20,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,1,2,2,0,3,0,0,0,0,0,0,0,2,7,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8463,4,0,0,0,0,1,0,21,0,0,0,0,1,0,2,32,0,1,0,0,0,0,4,3,4,2,8,8,3,0,0,0,0,0,0,4,2,10,0,3,0,0,0,0,0,0,2,31,1,1,1,1,2,4,4,1,2,?
8464,6,0,0,0,0,0,0,23,0,1,0,0,0,0,3,19,0,0,0,0,0,0,4,4,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,8,1,1,?
8465,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,2,1,2,38,3,0,0,0,0,0,0,2,1,2,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,2,1,?
8466,8,0,0,0,0,1,0,30,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,4,0,1,11,0,3,0,0,0,0,0,0,1,1,11,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8467,6,0,0,0,0,1,0,39,0,0,0,0,1,0,4,38,0,0,0,0,1,0,3,4,0,1,3,0,3,0,0,0,0,0,0,0,1,11,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8468,7,0,0,1,0,0,0,31,0,0,1,0,0,0,4,39,0,0,1,0,0,0,4,4,4,2,9,0,2,0,0,0,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
8469,7,0,1,0,0,0,0,37,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,7,1,8,24,3,0,0,0,0,0,0,8,1,2,43,3,0,0,0,0,0,0,1,23,1,1,1,1,2,4,3,1,1,?
8470,3,0,0,0,0,1,0,39,0,0,0,0,1,0,4,38,0,1,0,0,0,0,4,4,0,1,11,0,2,0,0,0,0,0,0,2,1,6,0,3,0,0,0,0,0,0,2,31,1,1,1,1,2,4,2,1,2,?
8471,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,4,2,4,0,3,0,0,0,0,0,0,3,2,3,48,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8472,7,0,1,1,0,0,0,21,0,1,0,0,0,0,4,27,0,1,1,0,0,0,4,3,6,2,7,0,1,0,1,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,4,1,2,?
8474,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,41,0,1,0,0,0,0,2,4,0,1,11,0,3,0,0,0,0,0,0,0,1,13,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8475,10,1,0,0,0,0,0,31,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,2,6,2,0,0,3,0,0,0,0,0,0,6,2,4,33,1,0,0,0,0,0,0,1,21,1,1,1,99,2,99,6,1,1,?
8478,2,1,0,0,0,0,0,39,1,0,0,0,0,0,4,39,1,0,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,11,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8479,5,0,1,0,0,0,0,41,0,1,0,0,0,0,4,39,0,0,0,0,1,0,1,3,7,1,10,0,3,0,0,0,0,0,0,7,1,2,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8480,2,0,1,0,0,0,0,23,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,2,0,2,2,0,2,0,0,0,0,0,0,0,2,9,110,2,0,0,0,0,0,0,2,21,1,1,1,1,99,99,5,1,1,?
8482,10,0,0,0,0,0,1,19,0,0,0,0,0,0,4,23,0,0,1,0,0,1,1,4,17,2,1,12,2,1,1,1,0,1,0,0,2,4,40,1,1,1,1,0,1,0,1,21,1,1,1,1,2,99,6,1,1,?
8483,10,0,0,1,0,0,0,44,0,0,1,0,0,0,4,33,0,0,1,0,0,0,3,3,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,?
8484,10,0,1,1,0,0,0,21,0,1,1,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,8,0,1,0,0,0,0,0,0,0,2,2,44,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,?
8485,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,4,4,2,1,0,1,0,0,0,0,0,0,3,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,?
8488,7,0,1,0,0,0,0,33,0,1,0,0,0,0,4,41,0,0,0,0,1,0,1,4,2,1,8,0,3,0,0,0,0,0,0,1,1,2,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8489,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,4,2,1,2,0,2,0,0,0,0,0,0,1,1,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8492,5,0,1,1,0,0,0,27,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,2,2,1,3,0,2,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8494,6,0,1,1,0,0,1,23,0,1,0,0,0,1,1,31,0,1,1,0,0,0,4,3,9,2,0,40,1,1,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,2,99,3,1,2,?
8495,7,0,1,0,0,0,0,28,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,6,6,1,7,0,3,0,0,0,0,0,0,0,1,5,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
8496,8,0,1,0,0,0,0,20,0,1,0,0,0,0,4,22,0,1,0,0,0,0,2,2,0,2,11,0,3,0,0,0,0,0,0,0,2,11,4,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
8497,4,0,1,1,0,0,0,30,0,1,1,0,0,0,2,33,0,1,0,0,0,0,1,3,0,2,8,0,3,0,0,0,0,0,0,0,2,2,55,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,?
8499,10,0,1,1,0,0,1,32,0,1,1,0,0,1,2,31,0,1,1,0,0,0,4,3,0,2,2,12,2,0,0,0,0,0,0,2,2,9,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8500,10,0,1,1,0,0,0,29,0,0,1,0,0,0,4,29,0,1,0,0,0,0,1,3,2,1,9,0,3,0,0,0,0,0,0,2,1,11,44,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
8501,9,0,0,1,0,0,0,31,0,0,1,0,0,0,1,29,0,0,0,0,0,0,1,3,4,1,9,40,3,1,1,0,0,1,0,4,1,2,40,1,1,1,0,0,1,0,2,21,1,1,1,99,2,99,5,1,1,?
8502,3,0,1,0,0,0,0,31,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,5,0,1,9,20,3,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
8503,3,0,1,0,0,0,0,29,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,0,2,7,24,1,0,0,0,0,0,1,0,2,8,45,3,0,0,0,0,0,1,2,21,1,1,1,1,2,4,7,2,1,?
8504,8,0,1,0,0,0,0,21,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,0,2,7,0,3,0,0,0,0,0,0,0,2,6,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
8506,2,0,1,1,0,0,0,34,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,4,1,1,10,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
8507,4,0,1,1,0,0,1,22,0,1,1,0,0,0,4,23,0,0,0,0,0,1,1,2,1,2,7,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8508,4,0,1,1,0,0,0,33,0,1,1,0,0,0,4,35,0,1,0,0,0,0,1,3,6,2,0,33,1,0,0,0,0,0,0,1,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,2,1,?
8510,10,0,0,0,0,0,1,23,0,0,0,0,0,1,4,30,0,0,0,0,0,1,4,3,0,2,2,0,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,4,1,2,?
8511,9,0,1,1,0,0,0,24,0,1,0,0,0,0,4,27,0,1,1,0,0,0,3,3,10,2,1,0,2,1,1,1,0,0,0,5,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,5,1,2,?
8512,2,0,0,1,0,0,0,32,0,1,0,0,0,0,1,36,0,0,1,0,0,0,3,4,3,2,1,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
8513,6,0,1,0,0,0,0,35,0,1,0,0,0,0,2,36,0,0,0,0,1,0,1,3,6,1,3,10,3,0,0,0,0,0,0,7,1,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
8514,10,0,0,1,0,0,0,28,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,?
8515,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,32,0,0,1,0,0,0,4,4,0,2,0,0,1,1,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,99,99,5,1,2,?
8516,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,31,0,1,0,0,0,0,3,2,0,2,13,0,2,0,0,0,0,0,0,0,2,11,0,3,0,0,0,0,0,0,2,21,1,0,1,1,2,4,3,1,1,?
8517,2,0,1,0,0,0,0,22,0,1,0,0,0,0,4,30,0,1,0,0,0,0,2,3,3,2,1,0,3,0,0,1,0,0,0,3,2,6,0,3,0,0,0,0,0,0,2,31,1,1,1,1,2,4,4,1,2,?
8518,4,0,1,1,0,0,0,28,0,1,0,0,0,0,4,32,0,1,1,0,0,0,1,3,3,1,13,0,3,0,0,0,0,0,0,3,1,11,63,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
8520,2,0,1,0,0,0,0,31,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,2,1,10,16,2,0,0,0,0,0,0,2,1,1,60,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
