"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code"
"5833",7645,"2","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",4,0,"2","0",1.64166666666667,"3","0","0","1","0","0","0",12,"2","0",45,"1","0","0","1","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","11"
"5834",7646,"6","0","0","0","0","0","1",20,"0","0","0","0","0","1","4",30,"0","0","0","0","0","1","1",2,2,"2","1",0,"1","0","0","0","0","0","0",2,"2","0",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","12"
"5835",7647,"5","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",3,5,"1","9",0,"3","0","0","0","0","0","0",5,"1","12",45.3473978077238,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"5836",7649,"7","0","0","1","0","0","0",32,"0","0","1","0","0","0","4",32.4130952380952,"0","0","1","0","0","0","4",3,0,"2","11",0,"1","0","0","0","0","0","0",1.26566666666667,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","7",1,"2","5"
"5837",7650,"9","1","0","0","0","0","0",22,"1","0","0","0","0","0","4",30,"1","0","0","0","0","0","1",2,1,"1","4",0,"3","0","0","0","0","0","0",2,"1","4",40,"3","0","0","0","0","0","0","1","21","1","1","1","99","2","99","3",1,"1","9"
"5838",7651,"4","0","1","0","0","0","0",31,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,1,"1","9",0,"2","0","0","0","0","0","0",1,"1","11",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"5839",7652,"6","0","0","0","0","1","0",33,"0","0","0","0","1","0","4",29,"0","0","0","0","1","0","1",3,1,"1","2",0,"3","0","0","0","0","0","0",2,"1","8",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"5840",7654,"6","0","1","0","0","0","1",42,"0","1","0","0","0","1","1",24,"0","0","1","0","0","1","1",4,22,"2","2",40,"3","0","0","0","0","0","1",5,"2","3",40,"1","0","0","0","0","0","1","2","21","1","1","1","1","2","4","8",1,"1","14"
"5841",7655,"3","0","1","1","0","0","0",37,"0","1","0","0","0","0","1",39,"0","1","1","0","0","0","1",4,7,"1","11",50,"3","0","0","0","0","0","0",10,"1","11",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5842",7656,"4","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",30,"0","1","0","0","0","0","1",3,1,"1","11",25,"3","0","0","0","0","0","0",1,"1","11",44,"2","0","0","0","0","0","0","1","21","1","1","1","99","2","99","3",1,"1","13"
"5843",7657,"3","1","0","0","0","0","0",32,"1","0","0","0","0","0","1",34,"1","0","0","0","0","0","1",3,0,"1","0",23.4127121212121,"3","0","0","0","0","0","0",0,"1","2",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","13"
"5844",7658,"8","0","1","1","0","0","1",23,"0","1","1","0","0","0","4",26,"0","1","1","0","0","0","1",4,0,"2","8",0,"2","1","1","0","0","0","0",1.16340476190476,"2","2",0,"3","1","1","0","0","0","0","1","21","1","0","1","1","2","99","5",1,"1","7"
"5845",7659,"2","1","0","0","0","0","0",31,"1","0","0","0","0","0","4",32,"0","0","0","0","0","0","1",3,4,"1","11",2.57277164502164,"3","0","0","0","0","0","0",0,"1","12",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5846",7660,"3","0","0","0","0","1","0",28,"0","0","0","0","1","0","4",31,"0","0","0","0","1","0","1",3,0,"2","1",0,"1","0","0","0","0","0","0",1,"2","2",44.8498611111111,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","11"
"5847",7662,"4","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",38,"0","0","0","0","1","0","1",3,1,"1","10",0,"2","0","0","0","0","0","0",1,"1","11",50,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"5848",7663,"4","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1",3,1,"2","4",0,"3","0","0","0","0","0","0",2,"2","2",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"5849",7664,"2","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",27.8322857142857,"0","1","0","0","0","0","3",3,0,"2","1",0,"1","0","1","1","0","0","1",2.83789215686274,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","5",1,"2","10"
"5850",7665,"1","0","1","0","0","0","0",35,"0","1","0","0","0","0","2",37,"0","1","0","0","0","0","1",3,3,"2","4",5,"3","0","0","0","0","0","0",3,"2","8",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","12"
"5851",7666,"2","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",30,"0","0","0","0","1","0","1",3,2,"1","2",0,"3","0","0","0","0","0","0",4,"1","2",35,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"5852",7668,"6","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",3,2,"2","1",0,"3","0","0","0","0","0","0",0,"2","2",45.1022499310729,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","10"
"5853",7669,"9","0","1","0","0","0","0",26,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",3,2,"1","8",0,"2","0","0","0","0","0","0",2,"1","2",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"5854",7671,"2","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",48,"0","1","0","0","0","0","4",3,8,"1","11",0,"3","0","0","0","0","0","0",13,"1","0",0,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","4","6",1,"1","10"
"5855",7672,"2","0","0","0","0","1","0",35,"0","1","0","0","0","0","4",33,"0","0","0","0","1","0","1",3,2,"2","9",0,"3","0","0","0","0","0","0",2,"2","2",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"5856",7673,"7","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",31,"0","1","0","0","0","0","1",3,0,"1","7",20,"2","0","0","0","0","0","0",0,"1","9",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"5857",7674,"9","0","0","1","0","0","1",31,"0","0","1","0","0","0","4",23,"0","0","0","0","0","1","1",3,0,"2","1",31,"1","0","0","0","0","0","0",1,"2","1",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","99","99","4",1,"1","12"
"5858",7675,"8","0","1","1","0","0","0",31,"0","1","1","0","0","0","2",30,"0","1","0","0","0","0","1",3,2,"1","10",21,"3","0","0","0","0","0","0",2,"1","10",38,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"5859",7677,"9","0","1","1","0","0","0",23,"0","1","1","0","0","0","4",30,"0","1","1","0","0","0","1",4,0,"2","1",12,"2","0","0","0","1","0","1",2,"2","1",45,"3","0","0","0","1","0","1","2","21","1","1","1","1","2","4","5",1,"1","13"
"5860",7678,"6","0","1","1","0","0","0",30,"0","1","1","0","0","0","4",29,"0","1","0","0","0","0","1",3,0,"1","8",0,"2","0","0","0","0","0","0",3,"1","3",50,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","13"
"5861",7679,"1","1","0","0","0","0","0",34,"1","0","0","0","0","0","4",35,"1","0","0","0","0","0","1",3,1,"2","13",5.62659985847486,"3","0","0","0","0","0","0",1,"1","11",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",2,"1","14"
"5862",7680,"5","0","1","0","0","0","0",38,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",5,8,"1","2",0,"3","0","0","0","0","0","0",2,"1","7",84,"3","0","0","0","0","0","0","1","21","1","1","1","99","2","99","6",1,"1","12"
"5863",7682,"5","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",3,2,"2","11",9,"2","0","0","0","0","0","0",2,"2","8",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"5864",7683,"10","0","1","1","0","0","0",30,"0","1","1","0","0","0","4",34,"0","1","1","0","0","0","1",3,1,"2","0",0,"1","0","0","0","0","0","0",2,"2","8",40,"1","0","0","0","0","0","0","1","21","1","1","1","99","99","99","7",1,"1","12"
"5865",7684,"10","0","0","0","0","0","1",28,"0","0","0","0","1","1","1",31,"0","0","0","0","0","1","1",3,13,"2","8",50,"3","0","0","1","0","0","0",4.77583333333333,"2","2",40,"3","0","0","1","0","0","0","2","21","1","1","1","1","2","99","6",1,"1","12"
"5866",7685,"3","0","1","1","0","0","0",31,"0","1","0","0","0","0","2",31,"0","1","1","0","0","0","1",3,4,"1","10",0,"3","0","0","0","0","0","0",3,"1","3",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"5867",7686,"4","0","0","0","0","1","0",31,"0","0","0","0","1","0","2",36,"0","0","0","0","1","0","2",3,5,"1","11",36,"3","0","0","0","0","0","0",5,"1","10",0,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","10"
"5868",7687,"7","0","1","0","0","0","0",28,"0","1","0","0","0","0","1",29,"0","1","0","0","0","0","1",2,7,"1","12",45,"2","0","0","0","0","0","0",12,"1","9",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5869",7688,"7","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",26.4353333333333,"0","1","0","0","0","0","4",5,0,"2","6",0,"1","1","1","1","0","0","0",3.00818181818182,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","6",1,"2","10"
"5870",7690,"8","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1",3,0,"1","10",0,"2","0","0","0","0","0","0",1,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","13"
"5871",7692,"6","0","1","0","0","0","0",55,"0","1","0","0","0","0","4",37.666364379085,"0","1","0","0","0","0","4",3,0,"2","7",0,"1","0","0","0","0","0","0",1.65458869629356,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","2",1,"2","6"
"5872",7693,"1","0","0","0","0","1","0",31,"0","1","0","0","0","0","2",44,"0","0","0","0","1","0","1",5,3,"1","14",20,"3","0","0","0","0","0","0",3,"1","10",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"5873",7695,"2","0","1","0","0","0","0",29,"0","1","0","0","0","0","2",33.0685428571429,"0","1","0","0","0","0","4",1,0,"2","2",9.68583333333333,"2","0","0","0","0","0","0",1.53300011392117,"2","0",0,"2","0","0","0","0","0","0","1","31","1","1","1","1","99","99","2",1,"2","5"
"5874",7697,"1","0","1","0","0","0","0",39,"0","1","0","0","0","0","1",31,"0","1","0","0","0","0","1",4,3,"1","14",30,"3","0","0","0","0","0","0",2.51698615088378,"1","13",12,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","14"
"5875",7699,"8","0","1","1","0","0","0",27,"0","1","0","0","0","0","2",35,"0","1","1","0","0","0","1",3,6,"1","11",40,"2","0","0","0","0","0","0",7,"1","11",42,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"5876",7700,"4","0","0","1","0","0","0",42,"0","1","1","0","0","0","2",47,"0","0","0","0","1","0","1",4,3.75270562770563,"1","7",40,"3","0","0","0","0","0","0",2,"1","0",50,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","6",1,"1","13"
"5877",7701,"3","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",26,"0","1","0","0","0","0","1",4,2.10466666666667,"2","7",30,"1","0","0","0","1","0","1",1.46286718836719,"2","1",45,"3","0","0","0","1","0","1","2","21","1","1","1","1","2","4","5",1,"1","12"
"5878",7702,"6","0","1","0","0","0","0",35,"0","1","0","0","0","0","2",39,"0","1","0","0","0","0","1",3,1,"1","2",20,"1","0","0","0","0","0","0",0,"1","11",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"5879",7703,"8","1","0","0","0","0","0",27,"1","0","0","0","0","0","4",30,"1","0","0","0","0","0","4",1,1,"2","4",0,"3","0","0","0","0","0","0",1,"2","11",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","7"
"5880",7704,"9","1","0","0","0","0","0",35,"1","0","0","0","0","0","4",42,"0","1","0","0","0","0","1",3,4,"1","7",0,"3","0","0","0","0","0","1",4,"1","8",48,"3","0","0","0","0","0","1","2","21","1","1","1","99","2","4","5",1,"1","13"
"5881",7705,"7","0","1","1","0","0","0",24,"0","1","1","0","0","0","4",26,"0","1","1","0","0","0","4",3,5,"2","9",0,"2","0","0","0","0","0","1",5,"2","1",0,"1","0","0","0","0","0","1","2","21","1","1","1","1","2","99","4",1,"1","7"
"5882",7706,"3","0","1","0","0","0","0",28,"0","1","0","0","0","0","1",37,"0","1","0","0","0","0","1",3,0,"1","11",38,"3","0","0","0","0","0","0",1,"1","4",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5883",7707,"1","0","1","0","0","0","0",33,"0","1","0","0","0","0","1",35,"0","1","0","0","0","0","1",4,0,"1","12",40,"3","0","0","0","0","0","0",0,"1","11",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5884",7708,"10","0","1","1","0","0","0",35,"0","1","1","0","0","0","2",35.8486111111111,"0","1","1","0","0","0","4",3,0.937404545454545,"2","7",0,"1","0","0","0","0","0","0",1.68187229437229,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","99","99","3",1,"2","5"
"5885",7710,"5","0","1","0","0","0","1",38,"0","1","0","0","0","0","4",35,"0","0","0","0","0","1","4",3,10,"1","6",0,"2","0","0","0","0","0","0",5,"1","0",10,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","7"
"5886",7711,"5","0","1","1","0","0","0",35,"0","1","1","0","0","0","2",32,"0","0","0","0","1","0","1",3,2,"1","11",12,"1","0","0","0","0","0","0",3,"1","1",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","7",1,"1","13"
"5887",7712,"9","0","0","1","0","0","0",29,"0","1","1","0","0","0","4",30,"0","1","1","0","0","0","1",3,0,"1","1",0,"3","0","0","0","0","0","0",2,"1","2",42.6870880952381,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","12"
"5888",7713,"2","0","0","0","0","1","0",30,"0","0","0","0","1","0","4",34,"0","1","0","0","0","0","2",3,2,"1","11",0,"2","0","0","0","0","0","0",1,"1","11",17.4945238095238,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","7"
"5889",7714,"9","0","0","1","0","0","0",29,"0","0","1","0","0","0","4",42,"0","0","1","0","0","0","4",3,0,"2","3",24,"2","0","0","0","0","0","0",2.423,"2","0",0,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","6",1,"1","7"
"5890",7715,"5","0","0","0","0","1","0",32,"0","0","0","0","1","0","2",36,"1","0","0","0","1","0","1",4,6,"1","10",20,"3","0","0","0","0","0","0",12,"1","12",60,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"5891",7716,"1","0","0","0","0","1","0",31,"0","0","0","0","1","0","2",36,"0","0","0","0","1","0","1",4,6,"1","11",7,"3","0","0","0","0","0","0",2,"1","11",55,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"5892",7717,"2","0","1","1","0","0","0",39,"0","1","0","0","0","0","2",40,"0","1","1","0","0","0","1",3,5,"1","11",20,"3","0","0","0","0","0","0",4,"1","11",42,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"5893",7720,"4","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",26,"0","1","0","0","0","0","1",3,2,"1","9",0,"3","0","0","0","0","0","0",2,"1","3",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","12"
"5894",7721,"5","0","1","0","0","0","0",42,"1","1","0","0","0","0","4",38,"0","0","0","0","0","0","1",3,2,"2","2",0,"3","0","0","0","0","0","0",2,"2","7",41.9207447634648,"2","0","0","0","0","0","0","2","21","1","1","1","99","2","99","3",1,"1","12"
"5895",7722,"2","0","1","0","0","0","0",37,"0","1","0","0","0","0","2",44,"0","1","0","0","0","0","1",4,1,"1","10",38,"3","0","0","0","0","0","0",1,"1","8",46.7280627814808,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","14"
"5896",7723,"2","0","1","1","0","0","0",32,"0","1","0","0","0","0","4",32,"0","1","1","0","0","0","1",4,0,"2","2",0,"3","0","0","0","0","0","0",0,"2","8",45,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","12"
"5897",7724,"9","0","0","1","0","0","0",43,"0","0","1","0","0","0","4",42.6874404761905,"0","0","1","0","0","0","4",4,16,"1","0",0,"1","0","0","0","0","0","0",10.5083095238095,"2","0",0,"1","0","0","0","0","0","0","1","33","1","1","1","99","99","99","4",1,"2","6"
"5898",7726,"10","0","0","0","0","0","1",30,"0","0","0","0","0","1","4",34,"0","0","0","0","0","1","1",3,0,"2","4",0,"3","0","0","0","0","0","0",0,"2","8",40,"3","0","0","0","0","0","0","1","21","1","1","1","99","2","99","7",1,"1","6"
"5899",7727,"2","0","1","0","0","0","0",39,"0","1","0","0","0","0","1",38,"0","1","0","0","0","0","1",2,15,"2","0",16,"2","0","0","0","0","0","0",5,"2","8",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","12"
"5900",7728,"2","0","1","0","0","0","0",31,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",2,0,"2","4",0,"2","0","0","0","0","0","0",0,"2","11",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5901",7730,"9","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1",3,1,"2","7",0,"3","0","0","0","0","0","0",2,"2","11",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"5902",7731,"1","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1",2,0,"2","7",0,"2","0","0","0","0","0","0",0,"2","11",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"5903",7732,"10","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1",3,3,"1","2",0,"2","0","0","0","0","0","0",3,"1","10",42,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"5904",7733,"6","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",28,"0","1","0","0","0","0","1",3,1,"1","12",0,"3","0","0","0","0","0","0",1,"1","11",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"5905",7734,"4","0","1","0","0","0","0",36,"0","0","0","0","1","0","4",34,"0","1","0","0","0","0","1",4,2,"1","1",0,"3","0","0","0","0","0","0",3,"1","12",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"5906",7736,"3","0","1","0","0","0","0",37,"0","1","0","0","0","0","2",34,"0","1","0","0","0","0","1",4,7,"1","1",11.7294901903652,"3","0","0","0","0","0","0",5,"1","8",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"5907",7737,"5","0","0","0","0","1","0",38,"0","0","0","0","1","0","4",31,"0","1","0","0","0","0","1",3,7,"1","1",0,"3","0","0","0","0","0","0",7,"1","8",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"5908",7738,"2","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",3,3,"1","11",0,"3","0","0","0","0","0","0",4,"1","2",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"5909",7740,"6","0","1","0","0","0","0",30,"0","1","0","0","0","0","2",33,"0","0","0","0","1","0","1",1,4,"1","3",0,"1","0","0","0","0","0","0",4,"1","1",45,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"5910",7741,"5","0","0","0","0","1","0",33,"0","0","0","0","1","0","4",42,"0","0","0","0","1","0","1",4,3,"1","8",0,"3","0","0","0","0","0","0",0,"1","2",48,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","13"
"5911",7743,"3","1","0","0","0","0","0",32,"1","0","0","0","0","0","1",34,"1","0","0","0","0","0","2",3,0,"1","3",40,"3","0","0","0","0","0","1",0,"2","3",0,"3","0","0","0","0","0","1","1","21","1","1","1","1","2","4","9",1,"1","7"
"5912",7745,"9","0","0","0","0","0","1",30,"0","0","0","0","0","1","4",31,"0","0","0","0","0","1","3",4,5,"2","2",0,"3","1","0","0","0","0","0",10,"2","0",0,"3","1","0","0","0","0","0","1","23","1","0","1","1","99","99","9",1,"1","6"
"5913",7746,"7","0","1","0","0","0","0",29,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1",3,3,"1","10",0,"3","0","0","0","0","0","0",3,"1","8",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","13"
"5914",7747,"10","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1",3,1,"1","2",0,"3","0","0","0","0","0","0",0,"1","0",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","11"
"5915",7748,"1","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",34,"0","1","0","0","0","0","1",3,3,"1","11",0,"3","0","0","0","0","0","0",3,"1","13",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"5916",7750,"6","0","1","0","0","0","1",20,"0","1","0","0","0","0","3",30.3011507936508,"0","0","0","0","0","1","4",3,0,"2","0",0,"1","0","0","0","0","0","0",1.13877522477522,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","3",1,"2","5"
"5917",7751,"7","0","1","1","0","0","1",29,"0","0","1","0","0","0","1",30,"0","0","0","0","0","1","4",4,0,"2","0",32,"2","0","0","0","0","0","0",0,"2","3",0,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","7"
"5918",7752,"9","0","0","0","0","0","1",39,"0","0","0","0","0","1","4",41,"0","0","0","0","0","1","1",3,14,"2","1",8.2575,"1","0","0","0","0","0","0",8,"2","0",54,"1","0","0","0","0","0","0","1","23","1","1","1","1","2","99","12",1,"1","10"
"5919",7753,"1","0","1","0","0","0","0",40,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",4,1,"1","11",0,"3","0","0","0","0","0","0",2,"1","11",41,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
