"","id","NZDep","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs","bedroom","m_years","m_tenure","m_edu","m_work_hour","m_smoke","m_income7","m_income8","m_income9","m_income10","m_income11","m_income12","d_years","d_tenure","d_edu","d_work_hour","d_smoke","d_income7","d_income8","d_income9","d_income10","d_income11","d_income12","ch_sex","child_family","d_family_role","heat_fuel","m_family_rol","telecom1","telecom2","telecom4","usual_resdnt","twin","singpar","total_income","NA"
"6230",8169,"6","1","0","0","0","0","0",12,"1","0","0","0","0","0","2",19,"1","0","0","0","0","0","1","2",2,"2","11",27,"3","0","0","0","0","0","0",2,"2","11",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","10",43
"6231",8170,"4","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",25,"1","8",2,"3","0","0","0","0","0","0",25,"1","11",32,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",32
"6232",8171,"2","1","0","0","0","0","0",19,"1","0","0","0","0","0","4",24,"1","0","0","0","0","0","1","4",2,"1","11",2,"3","0","0","0","0","0","0",2,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",43
"6233",8172,"3","0","0","0","0","1","0",14,"0","0","0","0","1","0","4",24,"0","0","0","0","1","0","1","5",3,"1","11",2,"3","0","0","0","0","0","0",3,"1","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",53
"6234",8173,"2","0","0","0","0","1","0",26,"0","0","0","0","1","0","4",22,"0","1","0","0","0","0","1","3",2,"1","3",2,"3","0","0","0","0","0","0",14,"1","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",48
"6235",8174,"7","0","1","1","0","0","0",7,"0","1","0","0","0","0","4",10,"0","0","1","0","0","0","1","4",2,"2","1",2,"1","0","0","0","0","0","0",2,"2","0",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","10",43
"6236",8177,"5","0","1","0","0","0","0",25,"0","1","0","0","0","0","1",19,"0","1","0","0","0","0","1","3",6,"2","1",46,"1","0","0","0","0","0","0",6,"2","3",47,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","13",47
"6237",8180,"4","0","1","0","0","0","0",21,"0","1","0","0","0","0","1",20,"0","1","0","0","0","0","1","3",31,"1","8",44,"3","0","0","0","0","0","0",34,"1","11",43.1231386879071,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",43.2656558853501
"6238",8181,"10","0","1","0","0","0","0",23,"0","0","0","0","0","0","1",24,"0","0","0","0","0","1","4","2",6,"1","1",44,"1","0","1","0","1","0","1",16.3854444444444,"2","0",2,"1","0","1","0","1","0","1","2","21","1","1","1","1","1","1","7","1","1","7",2
"6239",8182,"3","0","0","0","0","1","0",12,"0","1","0","0","1","0","4",19,"0","0","0","0","1","0","1","2",2,"2","2",2,"3","0","0","0","0","0","0",3,"2","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"6240",8185,"2","1","0","0","0","0","0",19,"1","0","0","0","0","0","3",24,"1","0","0","0","0","0","1","4",2,"2","8",2,"3","0","0","0","0","0","0",2,"2","4",51,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",51
"6241",8186,"10","0","1","1","0","0","0",21,"0","1","1","0","0","0","4",22.5576086956522,"0","1","1","0","0","0","4","2",35,"2","0",2,"1","0","0","0","0","0","0",18.3182380952381,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","5",2
"6242",8188,"2","0","0","0","0","1","0",15,"0","0","0","0","1","0","4",13,"0","0","0","0","1","0","1","1",2,"1","11",2,"3","0","0","0","0","0","0",3,"1","11",34,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",34
"6243",8189,"7","1","0","0","0","0","0",19,"1","0","0","0","0","0","1",17,"1","0","0","0","0","0","1","3",2,"2","11",44,"3","0","0","0","0","0","0",25,"2","10",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","10",43
"6244",8190,"10","0","1","1","0","0","0",18,"0","1","1","0","0","0","2",16,"0","0","0","0","1","0","1","4",14,"1","0",9,"2","0","0","0","0","0","0",14,"1","1",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",43
"6245",8191,"9","0","1","0","0","0","1",21,"0","1","0","0","0","1","4",21.1716666666667,"0","0","0","0","0","1","3","2",34,"2","0",2,"1","0","0","0","0","0","0",22.1227619047619,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","6",2
"6246",8192,"8","1","0","0","0","0","0",20,"1","0","0","0","0","0","4",23,"1","0","0","0","0","0","1","2",14,"2","4",2,"3","0","0","0","0","0","0",25,"2","4",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",48
"6247",8193,"7","0","1","1","0","0","0",9,"0","1","1","0","0","0","4",13,"0","1","1","0","0","0","1","2",2,"2","3",2,"2","0","0","0","0","0","0",2,"2","2",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",43
"6248",8194,"8","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",20,"0","1","0","0","0","0","1","2",14,"1","2",77,"2","0","0","0","0","0","0",14,"1","3",64,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",64
"6249",8195,"9","0","1","1","0","0","1",9,"0","1","1","0","0","1","4",17.9647948717949,"0","0","0","0","0","1","4","2",14,"2","0",2,"2","0","0","0","0","0","0",11.428869047619,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","99","99","99","4","1","2","6",2
"6250",8196,"1","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",2,"1","2",2,"3","0","0","0","0","0","0",2,"1","8",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",64
"6251",8197,"4","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","3",30,"2","10",2,"3","0","0","0","0","0","0",36,"2","12",53,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"6252",8199,"10","0","0","1","0","0","0",6,"0","0","1","0","0","0","4",17,"0","0","1","0","0","0","3","3",30,"2","0",2,"1","0","0","1","0","0","1",36,"2","2",43,"3","0","0","1","0","0","1","2","21","1","1","1","1","1","1","6","1","1","13",43
"6253",8200,"2","0","0","0","0","1","0",21,"0","0","0","0","1","0","2",22,"0","1","0","0","1","0","1","3",14,"1","11",22,"3","0","0","0","0","0","0",14,"1","3",45.358845668989,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",44.805537569944
"6254",8201,"2","0","1","1","0","0","0",6,"0","0","1","0","0","0","1",12.3798744588745,"0","1","1","0","0","0","4","5",2,"2","1",38,"2","0","0","0","0","0","0",7.40070512820513,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","9",2
"6255",8202,"9","0","0","1","0","0","0",24,"0","1","1","0","0","0","2",27,"0","0","1","0","0","0","1","4",32,"1","10",2,"2","0","0","0","0","0","0",34,"2","1",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","10",43
"6256",8203,"2","1","1","0","0","0","0",20,"1","0","0","0","0","0","4",22,"1","0","0","0","0","0","1","4",2,"2","8",2,"3","0","0","0","0","0","0",2,"2","3",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","10",43
"6257",8204,"1","0","1","0","0","0","0",26,"0","1","0","0","0","0","4",26,"0","1","0","0","0","0","1","3",14,"1","11",2,"3","0","0","0","0","0","0",14,"1","11",44.0555210516639,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","14",43.4344602767463
"6258",8206,"8","0","0","0","0","1","0",20,"0","0","0","0","1","0","4",17,"0","1","0","0","0","0","1","3",30,"1","8",2,"2","0","0","0","0","0","0",34,"1","3",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"6259",8207,"6","0","1","0","0","0","0",24,"0","1","0","0","0","0","2",22.1768939393939,"0","1","0","0","0","0","4","2",2,"2","2",27,"3","0","0","0","0","0","0",8.373,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","7",2
"6260",8210,"4","0","0","0","0","1","0",21,"0","1","0","0","0","0","2",22,"0","0","0","0","1","0","1","3",14,"2","13",2,"3","0","0","0","0","0","0",14,"2","11",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",58
"6261",8211,"7","0","1","0","0","0","0",21,"0","1","0","0","1","0","1",19,"0","1","0","0","0","0","1","3",2,"1","5",25,"2","0","0","0","0","0","0",14,"1","5",48,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",48
"6262",8212,"9","0","1","0","0","0","0",5,"0","1","0","0","0","0","4",11.1713596491228,"0","1","0","0","0","0","4","2",2,"2","1",2,"1","0","0","0","0","0","0",6.4689243697479,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","7",2
"6263",8213,"1","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1","3",2,"1","11",2,"3","0","0","0","0","0","0",2,"1","2",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",45
"6264",8216,"7","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1","4",3,"1","11",2,"3","0","0","0","0","0","0",3,"1","11",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",48
"6265",8217,"5","1","1","0","0","0","0",18,"0","1","0","0","0","0","2",20,"1","1","0","0","0","0","1","3",3,"1","9",48,"2","0","0","0","0","0","0",37,"1","11",64,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","14",64
"6266",8219,"10","0","0","1","0","0","0",8,"0","0","1","0","0","0","2",8,"0","0","1","0","0","0","4","2",3,"2","10",2,"2","0","0","0","0","0","0",2,"2","0",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","7",2
"6267",8220,"8","0","1","0","0","0","0",21,"0","1","0","0","0","0","2",25,"0","1","0","0","0","0","3","3",2,"2","12",27,"3","0","0","0","0","0","0",9.06272077922078,"2","11",2,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","8",2
"6268",8222,"8","0","1","0","0","0","1",8,"0","1","0","0","0","0","2",18,"0","0","0","0","0","1","1","3",2,"1","2",29,"3","0","0","0","0","0","0",25,"1","3",56,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","11",56
"6269",8223,"1","0","1","0","0","0","0",28,"0","1","0","0","0","0","2",39,"0","1","0","0","0","0","1","4",14,"2","2",21,"3","0","0","0","0","0","0",3,"2","11",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",64
"6270",8224,"3","0","1","1","0","0","0",17,"0","1","0","0","0","0","4",18,"0","1","1","0","0","0","1","3",25,"1","10",2,"3","0","0","0","0","0","0",3,"1","10",69,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",69
"6271",8225,"2","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",25.590139281706,"1","7",2,"3","0","0","0","0","0","0",41,"1","2",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"6272",8226,"3","0","1","0","0","0","0",20,"0","1","0","0","0","0","1",25,"0","1","0","0","0","0","1","4",14,"1","11",35.2178643578644,"3","0","0","0","0","0","0",14,"1","12",69,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",69
"6273",8227,"6","0","0","1","0","0","1",12,"0","0","0","0","0","0","2",21,"0","0","1","0","0","0","4","2",33,"2","10",44,"3","0","0","0","0","1","1",3,"2","11",2,"3","0","0","0","0","1","1","2","21","1","1","1","1","1","1","4","1","1","7",2
"6274",8228,"2","0","1","0","0","0","0",15,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","3",30,"1","4",2,"3","0","0","0","0","0","0",34,"1","2",73,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",73
"6275",8229,"10","0","0","0","0","0","1",18,"0","0","0","0","0","1","4",20.8275,"0","0","0","0","0","1","4","2",25,"2","0",2,"3","0","0","0","0","0","0",18.2314285714286,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","99","99","99","5","1","2","5",2
"6276",8230,"4","0","1","0","0","0","0",10,"0","1","0","0","0","0","2",17,"0","1","0","0","0","0","1","3",31,"1","1",16,"3","0","0","0","0","0","0",36,"1","8",64,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",64
"6277",8231,"10","0","0","0","0","0","0",17,"0","0","1","0","0","0","4",17,"0","0","1","0","0","1","1","6",2,"2","0",2,"2","1","1","1","0","1","0",14,"2","6",49,"1","1","1","1","0","1","0","1","21","1","1","1","1","1","1","6","1","1","10",49
"6278",8232,"6","0","0","0","0","1","0",20,"0","0","0","0","1","0","4",19,"0","0","0","0","1","0","1","4",2,"1","9",2,"1","0","0","0","0","0","0",2,"1","6",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",43
"6279",8234,"7","0","1","0","0","0","0",12,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","3",2,"2","0",2,"1","0","0","0","0","0","0",3,"2","0",43,"2","0","0","0","0","0","0","1","21","1","1","1","99","99","99","5","1","1","10",43
"6280",8235,"10","0","0","1","0","0","0",12,"0","0","1","0","0","0","4",10,"0","0","1","0","0","0","1","3",14,"2","2",2,"3","0","0","0","0","0","0",14,"2","1",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","10",48
"6281",8236,"10","1","0","0","0","0","0",25,"1","0","0","0","0","0","4",23,"1","0","0","0","0","0","1","3",30,"2","11",2,"3","0","0","0","0","0","1",37,"1","11",43,"3","0","0","0","0","0","1","1","21","1","1","1","1","1","1","5","1","1","13",43
"6282",8237,"2","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1","3",14,"2","12",2,"3","0","0","0","0","0","0",36,"2","7",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",40
"6283",8238,"4","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",14,"1","1",2,"3","0","0","0","0","0","0",3,"1","0",64,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",64
"6284",8239,"8","0","0","0","0","0","0",14,"1","0","0","0","0","0","2",23,"1","0","0","0","0","0","1","2",9.15244117647059,"1","9",2,"3","0","0","0","0","0","0",2,"1","11",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",48
"6285",8241,"8","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1","3",2,"2","0",2,"2","0","0","0","0","0","0",2,"2","0",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","11",43
"6286",8243,"3","0","0","0","0","0","0",20,"1","0","0","0","0","0","4",22,"1","0","0","0","0","0","1","2",14,"1","11",2,"3","0","0","0","0","0","0",2,"1","2",45.2913685756241,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","2","1","13",45.3809014451552
"6287",8244,"7","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",18.3200946969697,"0","1","0","0","0","0","4","2",2,"2","2",2,"3","0","0","0","0","0","0",6.81419047619048,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","5",2
"6288",8245,"7","0","1","1","0","0","0",24,"0","1","1","0","0","0","4",21,"0","1","1","0","0","0","1","4",25,"2","8",2,"3","0","0","0","0","0","0",3,"2","0",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","10","1","1","12",43
"6289",8246,"9","0","1","0","0","0","0",14,"0","0","0","0","0","0","1",16,"0","0","0","0","1","0","1","3",16.9547619047619,"2","0",2,"3","0","0","0","0","0","0",26,"2","3",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",48
"6290",8247,"8","0","0","0","0","0","1",15.5305595238095,"0","0","0","0","0","1","4",17,"0","0","0","0","0","1","1","3",7.26416666666667,"2","0",2,"3","0","0","0","0","0","0",3,"2","6",48,"3","0","0","0","0","0","0","2","31","1","1","1","99","99","99","4","1","3","11",48
"6291",8248,"4","1","1","1","0","0","0",20,"0","1","0","0","0","0","2",26,"1","1","1","0","0","0","1","3",32,"1","11",23,"3","0","0","0","0","0","0",37,"1","9",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"6292",8249,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","2",30,"2","8",2,"2","0","0","0","0","0","0",34,"2","11",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","10",45
"6293",8251,"8","0","0","1","0","0","0",7,"0","0","1","0","0","0","4",15.8886363636364,"0","0","1","0","0","0","4","3",2,"2","6",2,"1","0","0","0","0","0","0",8.83068253968254,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","3",2
"6294",8252,"5","0","1","0","0","0","0",22,"0","1","0","0","0","0","2",22,"0","0","0","0","1","0","1","3",25,"1","9",2,"2","0","0","0","0","0","0",36,"1","14",56,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",56
"6295",8253,"5","0","0","1","0","0","0",22,"0","0","1","0","0","0","4",11,"0","0","1","0","0","0","1","2",25,"1","0",2,"1","0","0","0","0","0","0",34,"1","2",45.9302941176471,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",45.1050714285714
"6296",8254,"7","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",26,"0","1","0","0","0","0","1","3",32,"1","2",2,"3","0","0","0","0","0","0",37,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",43
"6297",8255,"8","0","0","0","0","0","0",17,"1","0","0","0","0","0","4",25,"1","0","0","0","0","0","1","3",2,"1","13",2,"3","0","0","0","0","0","0",2,"1","10",53,"3","0","0","0","0","0","0","2","21","1","0","1","1","1","1","3","1","1","13",53
"6298",8257,"3","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","3",25,"1","11",2,"3","0","0","0","0","0","0",25,"1","11",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",53
"6299",8260,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1","4",31,"1","3",22,"3","0","0","0","0","0","0",14,"1","9",53,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","12",53
"6300",8263,"3","0","0","0","0","1","0",22,"0","0","0","0","1","0","2",25,"0","0","0","0","1","0","1","3",32,"1","11",9,"3","0","0","0","0","0","0",14,"1","9",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",45
"6301",8265,"9","0","1","0","0","0","0",13,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","3",2,"1","3",2,"3","0","0","0","0","0","0",2,"1","8",55,"2","0","0","0","0","0","0","1","21","1","1","1","99","99","99","3","1","1","12",55
"6302",8266,"9","0","1","0","0","0","0",11,"0","1","0","0","0","0","4",16.5160357142857,"0","1","0","0","0","0","4","4",2,"2","8",2,"1","0","0","0","0","0","1",9.59593892339545,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","4","2","2","7",2
"6303",8267,"1","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",28,"0","1","0","0","0","0","1","4",32,"1","1",41,"2","0","0","0","0","0","0",37,"1","0",44.4222856506239,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","14",45.3609191176471
"6304",8268,"1","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1","5",2,"1","9",2,"3","0","0","0","0","0","0",2,"1","14",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","8","1","1","13",43
"6305",8270,"7","0","1","0","0","0","0",10,"0","1","0","0","0","0","4",8,"0","1","0","0","0","0","1","2",3,"2","8",2,"3","0","0","0","0","0","0",3,"1","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","3","1","1","12",43
"6306",8271,"9","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",21,"0","0","0","0","1","0","1","4",25,"1","10",2,"2","0","0","0","0","0","0",25,"1","11",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"6307",8272,"2","0","1","0","0","0","0",25,"0","1","0","0","0","0","2",24,"0","1","0","0","0","0","1","3",32,"1","8",4,"3","0","0","0","0","0","0",36,"1","9",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","14",53
"6308",8273,"10","0","0","0","0","0","0",11,"0","1","0","0","0","0","4",11,"0","1","0","0","0","0","1","3",11.3535317460317,"2","0",2,"1","0","0","0","0","0","0",14,"2","0",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",48
"6309",8275,"7","0","1","0","0","0","0",11,"0","1","0","0","0","0","2",15,"0","1","0","0","0","0","1","2",3,"1","4",77,"2","0","0","0","0","0","0",2,"1","3",58,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",58
"6310",8276,"10","0","0","0","0","0","1",26,"0","0","0","0","0","1","1",38,"0","0","0","0","0","1","1","2",16.538,"2","0",44,"3","0","0","0","0","0","0",40,"2","4",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","7","1","1","13",43
